0.40855497121810913, 66.02586364746094, 0, 0.21188026666641235, 18.54375457763672 loser
0.3956012725830078, 58.94404983520508, 0, 0.21247133612632751, 17.122089385986328 loser
0.40027356147766113, 54.87902069091797, 0, 0.21385692059993744, 17.29616355895996 loser
0.3879947066307068, 50.30449295043945, 0, 0.2149488925933838, 16.399768829345703 loser
0.3841116428375244, 42.15823745727539, 0, 0.2168954610824585, 15.851102828979492 loser
0.38020214438438416, 37.25111389160156, 0, 0.2174195945262909, 15.1632080078125 loser
0.3708207607269287, 30.303625106811523, 0, 0.21847271919250488, 14.197660446166992 loser
0.3614029288291931, 25.00481605529785, 0, 0.21806271374225616, 13.307402610778809 loser
0.35464656352996826, 19.372943878173828, 0, 0.22012990713119507, 12.558234214782715 loser
0.35386741161346436, 13.353900909423828, 0, 0.22080516815185547, 12.28771686553955 loser
0.3571864068508148, 6.022339820861816, 0, 0.22360381484031677, 12.61417293548584 loser
0.37299221754074097, 0.7758145332336426, 0, 0.2240966260433197, 13.109896659851074 loser
0.3619147539138794, 2.6244826316833496, 0, 0.22752495110034943, 13.076869010925293 loser
0.3559045195579529, 0.5466713905334473, 0, 0.22944481670856476, 13.974684715270996 loser
0.3627738058567047, 0.9879021644592285, 0, 0.2309960126876831, 14.081351280212402 loser
0.3582531213760376, 2.2315592765808105, 0, 0.23645544052124023, 15.445143699645996 loser
0.3669047951698303, 2.4788269996643066, 0, 0.23872919380664825, 16.698232650756836 loser
0.3578304052352905, 2.5564398765563965, 0, 0.23724719882011414, 16.51918601989746 loser
0.35525768995285034, 1.3847293853759766, 0, 0.23515743017196655, 16.076622009277344 loser
0.34411293268203735, 1.1751580238342285, 0, 0.23426030576229095, 15.543251991271973 loser
0.3327632546424866, 5.3801493644714355, 0, 0.23655633628368378, 15.487994194030762 loser
0.3271557688713074, 7.235738277435303, 0, 0.23708286881446838, 14.701241493225098 loser
0.33142250776290894, 3.641505241394043, 0, 0.23423512279987335, 14.929036140441895 loser
0.3124202489852905, 7.273681640625, 0, 0.235122948884964, 14.258963584899902 loser
